P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_comosa	T_boeoticum	Er_bonaepartis	-121.93617461573852	1.0	0.312345831588625	17987042.8125	1232119.8125	25575395.625	761143.875	1448309.875	1610552.8125	1852410.8125	163324.0	1356736.25	3646858.125	200237.25	2507777.25	3623701.625	157010.875	102487.0
Er_bonaepartis	Ae_comosa	T_boeoticum	146.51600330570196	0.0	0.6469223185439775	17987042.8125	25575395.625	1610552.8125	1356736.25	2507777.25	1232119.8125	761143.875	1448309.875	1852410.8125	3646858.125	3623701.625	163324.0	157010.875	200237.25	102487.0
Ae_comosa	Er_bonaepartis	T_urartu	-106.65448102336484	1.0	0.5256896710522179	42728686.875	2312734.5	3118327.125	633081.75	455397.25	4348927.5	953656.125	724019.5	598355.75	9092882.125	459400.25	680210.75	707281.25	758439.75	50282.5
Ae_comosa	T_urartu	Er_bonaepartis	11.553273738792635	0.0	0.910964995636513	42728686.875	3118327.125	2312734.5	633081.75	455397.25	4348927.5	598355.75	680210.75	953656.125	9092882.125	707281.25	724019.5	459400.25	758439.75	50282.5
Er_bonaepartis	Ae_comosa	T_urartu	-99999.9	1.0	-0.12148398604679841	42728686.875	2312734.5	4348927.5	953656.125	724019.5	3118327.125	633081.75	455397.25	598355.75	9092882.125	459400.25	680210.75	758439.75	707281.25	50282.5
Ae_comosa	Er_bonaepartis	Ta_caputMedusae	-28.979144176097034	1.0	0.7621580720268838	10681214.5625	561562.6875	719508.125	182826.75	140609.125	1161693.8125	205006.3125	145159.375	133932.5	2299914.625	103176.125	145004.75	180296.125	204506.25	12159.875
Ae_comosa	Ta_caputMedusae	Er_bonaepartis	63.88374523312316	0.0	0.5924394461234214	10681214.5625	719508.125	561562.6875	182826.75	140609.125	1161693.8125	133932.5	145004.75	205006.3125	2299914.625	180296.125	145159.375	103176.125	204506.25	12159.875
Er_bonaepartis	Ae_comosa	Ta_caputMedusae	-99999.9	1.0	1.8302385157977237	10681214.5625	561562.6875	1161693.8125	205006.3125	145159.375	719508.125	182826.75	140609.125	133932.5	2299914.625	103176.125	145004.75	204506.25	180296.125	12159.875
Ae_comosa	S_vavilovii	T_boeoticum	-78.15336199199504	1.0	-7.509148648024866	18188369.5625	25926030.125	1030761.25	690614.3125	1291387.25	1655531.9375	1370371.375	2582239.75	1970243.0	3824788.0625	3859223.25	163618.75	179872.0	171168.375	105183.0
Ae_comosa	T_boeoticum	S_vavilovii	-147.12209632912646	1.0	0.3191654829799343	18188369.5625	1030761.25	25926030.125	690614.3125	1291387.25	1655531.9375	1970243.0	163618.75	1370371.375	3824788.0625	179872.0	2582239.75	3859223.25	171168.375	105183.0
S_vavilovii	Ae_comosa	T_boeoticum	166.71447666745195	0.0	0.6530764488309666	18188369.5625	25926030.125	1655531.9375	1370371.375	2582239.75	1030761.25	690614.3125	1291387.25	1970243.0	3824788.0625	3859223.25	163618.75	171168.375	179872.0	105183.0
Ae_comosa	S_vavilovii	T_urartu	-61.0323209823402	1.0	0.5380206659497699	43157799.1875	2432036.625	2681291.5625	670577.375	406615.0	4478371.3125	856464.375	783241.5	639980.5625	9455601.375	560665.25	649313.375	578489.75	866571.25	52243.5
Ae_comosa	T_urartu	S_vavilovii	10.045858406109506	0.0	0.8761666864813864	43157799.1875	2681291.5625	2432036.625	670577.375	406615.0	4478371.3125	639980.5625	649313.375	856464.375	9455601.375	578489.75	783241.5	560665.25	866571.25	52243.5
S_vavilovii	Ae_comosa	T_urartu	-99999.9	1.0	-0.19702991536409858	43157799.1875	2432036.625	4478371.3125	856464.375	783241.5	2681291.5625	670577.375	406615.0	639980.5625	9455601.375	560665.25	649313.375	866571.25	578489.75	52243.5
Ae_comosa	S_vavilovii	Ta_caputMedusae	-42.6604241169305	1.0	0.4979848331477395	10708706.5625	661633.9375	685912.125	169690.875	101766.25	1159346.375	204995.625	192263.25	169974.3125	2365617.0625	141062.625	173322.125	163279.125	216567.625	13285.125
Ae_comosa	Ta_caputMedusae	S_vavilovii	-0.3424911367632664	0.6340092769452583	1.0081593217777427	10708706.5625	685912.125	661633.9375	169690.875	101766.25	1159346.375	169974.3125	173322.125	204995.625	2365617.0625	163279.125	192263.25	141062.625	216567.625	13285.125
S_vavilovii	Ae_comosa	Ta_caputMedusae	0.34526301550357186	0.36494839027539383	0.007964370200083946	10708706.5625	661633.9375	1159346.375	204995.625	192263.25	685912.125	169690.875	101766.25	169974.3125	2365617.0625	141062.625	173322.125	216567.625	163279.125	13285.125
Ae_comosa	T_boeoticum	T_urartu	-207.2728769959216	1.0	0.37346227035581014	73818262.6875	3425134.0625	104160623.0625	2695321.6875	4659330.25	6192998.625	7920372.125	555695.75	4805860.25	15685437.375	587646.625	9333482.625	15594171.25	642078.875	343206.75
Ae_comosa	T_urartu	T_boeoticum	-83.72309609120623	1.0	3.1021859209031515	73818262.6875	104160623.0625	3425134.0625	2695321.6875	4659330.25	6192998.625	4805860.25	9333482.625	7920372.125	15685437.375	15594171.25	555695.75	587646.625	642078.875	343206.75
T_boeoticum	Ae_comosa	T_urartu	140.45777233076421	0.0	0.28771221540628844	73818262.6875	3425134.0625	6192998.625	7920372.125	555695.75	104160623.0625	2695321.6875	4659330.25	4805860.25	15685437.375	587646.625	9333482.625	642078.875	15594171.25	343206.75
Ae_comosa	T_boeoticum	Ta_caputMedusae	-184.75408225882802	1.0	0.35165912413417905	18280035.9375	996283.0625	26000187.8125	682209.5625	1259739.375	1602324.1875	2015453.6875	146425.875	1292304.0625	3914441.0625	162178.375	2452331.75	3949854.5	175044.75	93909.0
Ae_comosa	Ta_caputMedusae	T_boeoticum	-84.54374358383811	1.0	6.396433819342558	18280035.9375	26000187.8125	996283.0625	682209.5625	1259739.375	1602324.1875	1292304.0625	2452331.75	2015453.6875	3914441.0625	3949854.5	146425.875	162178.375	175044.75	93909.0
T_boeoticum	Ae_comosa	Ta_caputMedusae	155.8701623314243	0.0	0.3139414264459443	18280035.9375	996283.0625	1602324.1875	2015453.6875	146425.875	26000187.8125	682209.5625	1259739.375	1292304.0625	3914441.0625	162178.375	2452331.75	175044.75	3949854.5	93909.0
Ae_comosa	T_urartu	Ta_caputMedusae	20.78693043409849	0.0	0.4851867744734424	43464889.625	2467455.6875	2299446.5	695960.4375	447927.5	4467925.625	624501.5625	623974.0	691848.125	9688346.1875	454112.375	668191.625	525068.875	864584.125	45586.75
Ae_comosa	Ta_caputMedusae	T_urartu	-99999.9	1.0	1.0650329924052235	43464889.625	2299446.5	2467455.6875	695960.4375	447927.5	4467925.625	691848.125	668191.625	624501.5625	9688346.1875	525068.875	623974.0	454112.375	864584.125	45586.75
T_urartu	Ae_comosa	Ta_caputMedusae	-1.269290527794543	0.8978311994875366	0.05441640704666709	43464889.625	2467455.6875	4467925.625	624501.5625	623974.0	2299446.5	695960.4375	447927.5	691848.125	9688346.1875	454112.375	668191.625	864584.125	525068.875	45586.75
Ae_longissima	Ae_mutica	Ae_searsii	-46.51778232476011	1.0	0.2378022606894817	157864948.25	36800089.4375	8345720.5625	2542412.875	2912940.625	13988742.25	4854214.6875	6786225.375	4132942.9375	34799064.0	6356389.375	1918734.0	1778396.5	2186635.625	251112.5
Ae_longissima	Ae_searsii	Ae_mutica	-32.004443818802514	1.0	-0.829755366877783	157864948.25	8345720.5625	36800089.4375	2542412.875	2912940.625	13988742.25	4132942.9375	1918734.0	4854214.6875	34799064.0	1778396.5	6786225.375	6356389.375	2186635.625	251112.5
Ae_mutica	Ae_longissima	Ae_searsii	102.57982685217057	0.0	0.40758451957651604	157864948.25	36800089.4375	13988742.25	4854214.6875	6786225.375	8345720.5625	2542412.875	2912940.625	4132942.9375	34799064.0	6356389.375	1918734.0	2186635.625	1778396.5	251112.5
Ae_longissima	Ae_mutica	Ae_sharonensis	-254.5237306410724	1.0	0.49802030256804075	126553194.5	6853058.125	7513002.8125	1382742.1875	979793.875	10789030.4375	3470895.9375	3309199.75	1399212.625	28833627.875	1286590.125	1570998.375	1909206.375	1849611.75	121335.25
Ae_longissima	Ae_sharonensis	Ae_mutica	-2.007571136843086	0.9776556267569603	1.008013981276757	126553194.5	7513002.8125	6853058.125	1382742.1875	979793.875	10789030.4375	1399212.625	1570998.375	3470895.9375	28833627.875	1909206.375	3309199.75	1286590.125	1849611.75	121335.25
Ae_mutica	Ae_longissima	Ae_sharonensis	2.0235318653659586	0.02150910251387972	0.007825833038422209	126553194.5	6853058.125	10789030.4375	3470895.9375	3309199.75	7513002.8125	1382742.1875	979793.875	1399212.625	28833627.875	1286590.125	1570998.375	1849611.75	1909206.375	121335.25
Ae_longissima	Ae_mutica	Ae_speltoides	-10.870415625876921	1.0	0.716128244361867	248168863.75	16711017.625	13162661.3125	4023090.4375	2569437.125	25823760.25	4209773.375	5157667.0	3738825.0625	55576067.9375	3433275.375	3390343.875	2605402.875	4831704.875	260860.125
Ae_longissima	Ae_speltoides	Ae_mutica	16.552572054399803	0.0	0.6235961030565935	248168863.75	13162661.3125	16711017.625	4023090.4375	2569437.125	25823760.25	3738825.0625	3390343.875	4209773.375	55576067.9375	2605402.875	5157667.0	3433275.375	4831704.875	260860.125
Ae_mutica	Ae_longissima	Ae_speltoides	-99999.9	1.0	2.913079261829261	248168863.75	16711017.625	25823760.25	4209773.375	5157667.0	13162661.3125	4023090.4375	2569437.125	3738825.0625	55576067.9375	3433275.375	3390343.875	4831704.875	2605402.875	260860.125
Ae_longissima	Ae_mutica	Ae_tauschii	-68.40105194345263	1.0	0.4544231086664709	249358719.5625	17689327.0625	14368341.8125	3642810.3125	2345880.5	25043756.9375	5099582.3125	5911489.875	3886204.5625	56532701.0625	3317466.75	4079591.125	3072172.5	4524864.875	274055.75
Ae_longissima	Ae_tauschii	Ae_mutica	-11.428296766403854	1.0	1.250926175548347	249358719.5625	14368341.8125	17689327.0625	3642810.3125	2345880.5	25043756.9375	3886204.5625	4079591.125	5099582.3125	56532701.0625	3072172.5	5911489.875	3317466.75	4524864.875	274055.75
Ae_mutica	Ae_longissima	Ae_tauschii	13.720725253934871	0.0	0.14315908811858838	249358719.5625	17689327.0625	25043756.9375	5099582.3125	5911489.875	14368341.8125	3642810.3125	2345880.5	3886204.5625	56532701.0625	3317466.75	4079591.125	4524864.875	3072172.5	274055.75
Ae_longissima	Ae_mutica	Ae_umbellulata	-57.89649487594514	1.0	0.38209128401554765	186150635.0625	14132267.1875	10979949.4375	2645154.8125	1649338.5	18718465.5625	3860825.5625	4543123.625	3109100.9375	41802969.3125	2736850.5	3142364.5	2312740.625	3319475.25	212967.125
Ae_longissima	Ae_umbellulata	Ae_mutica	-22.09550114517199	1.0	2.612163955959184	186150635.0625	10979949.4375	14132267.1875	2645154.8125	1649338.5	18718465.5625	3109100.9375	3142364.5	3860825.5625	41802969.3125	2312740.625	4543123.625	2736850.5	3319475.25	212967.125
Ae_mutica	Ae_longissima	Ae_umbellulata	35.732306160353716	0.0	0.2762214001928267	186150635.0625	14132267.1875	18718465.5625	3860825.5625	4543123.625	10979949.4375	2645154.8125	1649338.5	3109100.9375	41802969.3125	2736850.5	3142364.5	3319475.25	2312740.625	212967.125
Ae_longissima	Ae_mutica	Ae_uniaristata	-6.171747767967716	0.9999999996609469	1.2316504909114065	248935399.8125	18484474.625	14942396.0	3925818.0625	2437563.75	29065393.5625	4059847.75	4019699.0	4772463.25	56250206.3125	3464836.75	5599866.875	2967113.625	5010572.5	281479.125
Ae_longissima	Ae_uniaristata	Ae_mutica	-38.98599365318786	1.0	0.45702139848247797	248935399.8125	14942396.0	18484474.625	3925818.0625	2437563.75	29065393.5625	4772463.25	5599866.875	4059847.75	56250206.3125	2967113.625	4019699.0	3464836.75	5010572.5	281479.125
Ae_mutica	Ae_longissima	Ae_uniaristata	7.332538439331912	1.1379786002407855e-13	0.8633291308702081	248935399.8125	18484474.625	29065393.5625	4059847.75	4019699.0	14942396.0	3925818.0625	2437563.75	4772463.25	56250206.3125	3464836.75	5599866.875	5010572.5	2967113.625	281479.125
Ae_longissima	Ae_mutica	Er_bonaepartis	-14.7501942281415	1.0	1.15480949042064	62510931.8125	4570983.5	3769467.3125	874553.0	525349.625	6933656.0	948986.3125	1176048.375	1504225.5	13431952.4375	1084283.25	1224418.875	661871.375	1148345.5	75117.125
Ae_longissima	Er_bonaepartis	Ae_mutica	-124.7800395168418	1.0	0.4685911982786481	62510931.8125	3769467.3125	4570983.5	874553.0	525349.625	6933656.0	1504225.5	1224418.875	948986.3125	13431952.4375	661871.375	1176048.375	1084283.25	1148345.5	75117.125
Ae_mutica	Ae_longissima	Er_bonaepartis	16.727550728071456	0.0	0.8942867518225466	62510931.8125	4570983.5	6933656.0	948986.3125	1176048.375	3769467.3125	874553.0	525349.625	1504225.5	13431952.4375	1084283.25	1224418.875	1148345.5	661871.375	75117.125
Ae_longissima	Ae_mutica	S_vavilovii	34.230866601241075	0.0	0.7421094779562974	63214158.8125	3822741.9375	3717958.9375	1043774.1875	569492.125	7504811.9375	894510.3125	934174.25	1324034.1875	14009378.3125	879703.0	1258471.125	778112.125	1421285.0	76675.75
Ae_longissima	S_vavilovii	Ae_mutica	-64.27236780275076	1.0	0.60514741194987	63214158.8125	3717958.9375	3822741.9375	1043774.1875	569492.125	7504811.9375	1324034.1875	1258471.125	894510.3125	14009378.3125	778112.125	934174.25	879703.0	1421285.0	76675.75
Ae_mutica	Ae_longissima	S_vavilovii	-22.335295502872384	1.0	2.1394525983115913	63214158.8125	3822741.9375	7504811.9375	894510.3125	934174.25	3717958.9375	1043774.1875	569492.125	1324034.1875	14009378.3125	879703.0	1258471.125	1421285.0	778112.125	76675.75
Ae_longissima	Ae_mutica	T_boeoticum	-83.99603129898004	1.0	-5.051879696393567	108015380.8125	151784022.0625	5838694.875	3562867.125	6648233.875	9370577.25	8046116.625	15451947.0	11788563.3125	23148488.3125	23055979.0	793857.25	944449.875	832149.0	509109.625
Ae_longissima	T_boeoticum	Ae_mutica	-154.1127332799906	1.0	0.3127007027395635	108015380.8125	5838694.875	151784022.0625	3562867.125	6648233.875	9370577.25	11788563.3125	793857.25	8046116.625	23148488.3125	944449.875	15451947.0	23055979.0	832149.0	509109.625
Ae_mutica	Ae_longissima	T_boeoticum	184.61875134491166	0.0	0.6472367094613095	108015380.8125	151784022.0625	9370577.25	8046116.625	15451947.0	5838694.875	3562867.125	6648233.875	11788563.3125	23148488.3125	23055979.0	793857.25	832149.0	944449.875	509109.625
Ae_longissima	Ae_mutica	T_urartu	-0.5034106170240662	0.6926621989727271	0.022181691654037213	256367487.0625	13082880.0	15027719.8125	3692699.875	1986462.0	27527752.625	4129337.0625	4550584.5	4119432.0	57465077.6875	2885110.0	4453285.25	3011522.875	4849901.0	266830.25
Ae_longissima	T_urartu	Ae_mutica	-0.4919908072425483	0.6886370760371023	-0.023763002432213718	256367487.0625	15027719.8125	13082880.0	3692699.875	1986462.0	27527752.625	4119432.0	4453285.25	4129337.0625	57465077.6875	3011522.875	4550584.5	2885110.0	4849901.0	266830.25
Ae_mutica	Ae_longissima	T_urartu	21.688049151657747	0.0	0.4942637163745613	256367487.0625	13082880.0	27527752.625	4129337.0625	4550584.5	15027719.8125	3692699.875	1986462.0	4119432.0	57465077.6875	2885110.0	4453285.25	4849901.0	3011522.875	266830.25
Ae_longissima	Ae_mutica	Ta_caputMedusae	-4.562516067492474	0.999997470281588	1.1817218965137477	63535514.0625	3680999.9375	3830671.9375	982938.9375	529746.875	7153988.6875	1007173.9375	1094534.125	1164772.0625	14320156.5625	732263.875	1229402.25	815974.75	1317705.0	71534.0
Ae_longissima	Ta_caputMedusae	Ae_mutica	-34.23216647059505	1.0	0.46430057633173133	63535514.0625	3830671.9375	3680999.9375	982938.9375	529746.875	7153988.6875	1164772.0625	1229402.25	1007173.9375	14320156.5625	815974.75	1094534.125	732263.875	1317705.0	71534.0
Ae_mutica	Ae_longissima	Ta_caputMedusae	5.264127059981627	7.057081208294846e-08	0.8823932619370415	63535514.0625	3680999.9375	7153988.6875	1007173.9375	1094534.125	3830671.9375	982938.9375	529746.875	1164772.0625	14320156.5625	732263.875	1229402.25	1317705.0	815974.75	71534.0
Ae_longissima	Ae_searsii	Ae_sharonensis	-172.22070167100722	1.0	0.44997309683660003	80261214.8125	3171457.9375	17790236.75	1190068.125	1566064.125	5567935.25	2549959.625	1340345.875	1437442.0625	18290459.3125	536746.625	2383381.375	3337694.25	864693.0	96751.875
Ae_longissima	Ae_sharonensis	Ae_searsii	-31.328170733745953	1.0	1.2859339540298873	80261214.8125	17790236.75	3171457.9375	1190068.125	1566064.125	5567935.25	1437442.0625	2383381.375	2549959.625	18290459.3125	3337694.25	1340345.875	536746.625	864693.0	96751.875
Ae_searsii	Ae_longissima	Ae_sharonensis	38.29414880933161	0.0	0.15390982206696024	80261214.8125	3171457.9375	5567935.25	2549959.625	1340345.875	17790236.75	1190068.125	1566064.125	1437442.0625	18290459.3125	536746.625	2383381.375	864693.0	3337694.25	96751.875
Ae_longissima	Ae_searsii	Ae_speltoides	-17.37802408097153	1.0	-0.3563713163479738	155990643.25	9365908.3125	34903457.3125	2804333.125	3576774.0	12747097.6875	4137025.25	2358829.0	4487175.125	34058247.9375	1963682.125	5866872.625	5914162.0	2031846.75	253157.5
Ae_longissima	Ae_speltoides	Ae_searsii	-21.943904561205603	1.0	0.17223377983249438	155990643.25	34903457.3125	9365908.3125	2804333.125	3576774.0	12747097.6875	4487175.125	5866872.625	4137025.25	34058247.9375	5914162.0	2358829.0	1963682.125	2031846.75	253157.5
Ae_searsii	Ae_longissima	Ae_speltoides	83.51986074668832	0.0	0.5580576873756984	155990643.25	9365908.3125	12747097.6875	4137025.25	2358829.0	34903457.3125	2804333.125	3576774.0	4487175.125	34058247.9375	1963682.125	5866872.625	2031846.75	5914162.0	253157.5
Ae_longissima	Ae_searsii	Ae_tauschii	-6.407318405656638	0.9999999999256042	0.08663706730984197	158193340.8125	8677926.125	34706207.0	3060521.4375	3958952.625	13012520.25	4171263.8125	2300492.75	4065904.3125	35366812.625	1569175.125	5879352.375	6013352.75	2127145.125	246832.875
Ae_longissima	Ae_tauschii	Ae_searsii	-5.799552033584286	0.9999999966650548	-0.11706307072302427	158193340.8125	34706207.0	8677926.125	3060521.4375	3958952.625	13012520.25	4065904.3125	5879352.375	4171263.8125	35366812.625	6013352.75	2300492.75	1569175.125	2127145.125	246832.875
Ae_searsii	Ae_longissima	Ae_tauschii	61.14121839719731	0.0	0.47510556145010796	158193340.8125	8677926.125	13012520.25	4171263.8125	2300492.75	34706207.0	3060521.4375	3958952.625	4065904.3125	35366812.625	1569175.125	5879352.375	2127145.125	6013352.75	246832.875
Ae_longissima	Ae_searsii	Ae_umbellulata	-3.433281136446534	0.9997017891154876	-0.04130736495954038	117246431.8125	7548437.0625	26565625.875	2072287.625	2635810.125	9612029.1875	3245265.3125	1876815.625	3291795.875	25886433.125	1479598.125	4547354.0	4602018.375	1487563.5	188823.375
Ae_longissima	Ae_umbellulata	Ae_searsii	-3.569475118823114	0.9998211121206084	0.036752872060942444	117246431.8125	26565625.875	7548437.0625	2072287.625	2635810.125	9612029.1875	3291795.875	4547354.0	3245265.3125	25886433.125	4602018.375	1876815.625	1479598.125	1487563.5	188823.375
Ae_searsii	Ae_longissima	Ae_umbellulata	89.98203429124504	0.0	0.5097243126429035	117246431.8125	7548437.0625	9612029.1875	3245265.3125	1876815.625	26565625.875	2072287.625	2635810.125	3291795.875	25886433.125	1479598.125	4547354.0	1487563.5	4602018.375	188823.375
Ae_longissima	Ae_searsii	Ae_uniaristata	-16.085685550562253	1.0	1.271330877580177	158082000.5	9103986.8125	34949371.5625	3335487.0	4278393.375	15517759.25	3623367.6875	1365485.5	4972243.3125	35172457.875	1667381.75	7514292.375	5878541.375	2397324.125	268661.5
Ae_longissima	Ae_uniaristata	Ae_searsii	-91.45576104605082	1.0	0.4517889857949043	158082000.5	34949371.5625	9103986.8125	3335487.0	4278393.375	15517759.25	4972243.3125	7514292.375	3623367.6875	35172457.875	5878541.375	1365485.5	1667381.75	2397324.125	268661.5
Ae_searsii	Ae_longissima	Ae_uniaristata	19.51873610717282	0.0	0.8504233850331258	158082000.5	9103986.8125	15517759.25	3623367.6875	1365485.5	34949371.5625	3335487.0	4278393.375	4972243.3125	35172457.875	1667381.75	7514292.375	2397324.125	5878541.375	268661.5
Ae_longissima	Ae_searsii	Er_bonaepartis	-60.26614669847244	1.0	2.4716146622396864	39104958.875	2601269.0625	9186416.125	627848.1875	788494.25	3529433.625	973592.1875	509706.75	1554278.125	8141789.3125	649706.875	1823848.25	1469784.5	497826.0	73317.875
Ae_longissima	Er_bonaepartis	Ae_searsii	-161.48468959470495	1.0	0.38529614552696556	39104958.875	9186416.125	2601269.0625	627848.1875	788494.25	3529433.625	1554278.125	1823848.25	973592.1875	8141789.3125	1469784.5	509706.75	649706.875	497826.0	73317.875
Ae_searsii	Ae_longissima	Er_bonaepartis	96.14898332066406	0.0	0.728225842545214	39104958.875	2601269.0625	3529433.625	973592.1875	509706.75	9186416.125	627848.1875	788494.25	1554278.125	8141789.3125	649706.875	1823848.25	497826.0	1469784.5	73317.875
Ae_longissima	Ae_searsii	S_vavilovii	-55.358697744122225	1.0	3.0429470721982206	39409312.25	2214681.875	9326316.4375	661158.3125	773675.375	3767377.125	998550.0	432987.0	1501091.1875	8480528.8125	531298.375	1958601.75	1594652.75	577995.0	76726.75
Ae_longissima	S_vavilovii	Ae_searsii	-137.81486585224948	1.0	0.37433958803207795	39409312.25	9326316.4375	2214681.875	661158.3125	773675.375	3767377.125	1501091.1875	1958601.75	998550.0	8480528.8125	1594652.75	432987.0	531298.375	577995.0	76726.75
Ae_searsii	Ae_longissima	S_vavilovii	92.52493389405342	0.0	0.7134250840876345	39409312.25	2214681.875	3767377.125	998550.0	432987.0	9326316.4375	661158.3125	773675.375	1501091.1875	8480528.8125	531298.375	1958601.75	577995.0	1594652.75	76726.75
Ae_longissima	Ae_searsii	T_boeoticum	162.12466495719406	0.0	0.3906078485416463	71526692.5	88562135.4375	11435175.5625	8449476.125	16675492.625	4241381.25	3508682.8125	6362268.25	6675629.8125	14753178.0	12699809.0	690296.125	1011484.875	582181.125	416452.5
Ae_longissima	T_boeoticum	Ae_searsii	-99999.9	1.0	2.273308044720924	71526692.5	11435175.5625	88562135.4375	8449476.125	16675492.625	4241381.25	6675629.8125	690296.125	3508682.8125	14753178.0	1011484.875	6362268.25	12699809.0	582181.125	416452.5
Ae_searsii	Ae_longissima	T_boeoticum	-90.80803660421749	1.0	0.26417595158727525	71526692.5	88562135.4375	4241381.25	3508682.8125	6362268.25	11435175.5625	8449476.125	16675492.625	6675629.8125	14753178.0	12699809.0	690296.125	582181.125	1011484.875	416452.5
Ae_longissima	Ae_searsii	T_urartu	-32.28397609715976	1.0	-0.5669401662840631	160034002.0625	7513060.125	37718824.6875	2328574.25	2624153.875	13912447.5	4274433.0625	1965485.75	4978471.125	34887726.3125	1870222.125	6818558.375	6611101.625	2058225.875	259571.25
Ae_longissima	T_urartu	Ae_searsii	-43.964755727845656	1.0	0.20991404890662105	160034002.0625	37718824.6875	7513060.125	2328574.25	2624153.875	13912447.5	4978471.125	6818558.375	4274433.0625	34887726.3125	6611101.625	1965485.75	1870222.125	2058225.875	259571.25
Ae_searsii	Ae_longissima	T_urartu	121.51219078789272	0.0	0.5765965502055422	160034002.0625	7513060.125	13912447.5	4274433.0625	1965485.75	37718824.6875	2328574.25	2624153.875	4978471.125	34887726.3125	1870222.125	6818558.375	2058225.875	6611101.625	259571.25
Ae_longissima	Ae_searsii	Ta_caputMedusae	-46.4551052485792	1.0	-2.154819430937639	39650961.6875	2124399.4375	9462166.125	632012.0	728402.5	3577837.4375	1075232.1875	510311.25	1377962.5	8708489.75	451793.875	1879701.0	1661363.0	554508.375	71503.875
Ae_longissima	Ta_caputMedusae	Ae_searsii	-78.18508715316646	1.0	0.2886772685182509	39650961.6875	9462166.125	2124399.4375	632012.0	728402.5	3577837.4375	1377962.5	1879701.0	1075232.1875	8708489.75	1661363.0	510311.25	451793.875	554508.375	71503.875
Ae_searsii	Ae_longissima	Ta_caputMedusae	114.468910303557	0.0	0.6272863162883839	39650961.6875	2124399.4375	3577837.4375	1075232.1875	510311.25	9462166.125	632012.0	728402.5	1377962.5	8708489.75	451793.875	1879701.0	554508.375	1661363.0	71503.875
Ae_longissima	Ae_sharonensis	Ae_speltoides	-11.926672235809036	1.0	1.0605100173869564	124434437.9375	8687964.5	6223266.5625	1412850.75	1168749.5	9892893.0	1516016.8125	1940250.5	3324124.75	28092919.0625	2189001.5	2769236.25	1148043.375	1712553.25	120789.25
Ae_longissima	Ae_speltoides	Ae_sharonensis	-220.9557871884825	1.0	0.48613128952154033	124434437.9375	6223266.5625	8687964.5	1412850.75	1168749.5	9892893.0	3324124.75	2769236.25	1516016.8125	28092919.0625	1148043.375	1940250.5	2189001.5	1712553.25	120789.25
Ae_sharonensis	Ae_longissima	Ae_speltoides	12.607177966566324	0.0	0.9487867301586691	124434437.9375	8687964.5	9892893.0	1516016.8125	1940250.5	6223266.5625	1412850.75	1168749.5	3324124.75	28092919.0625	2189001.5	2769236.25	1712553.25	1148043.375	120789.25
Ae_longissima	Ae_sharonensis	Ae_tauschii	-15.668905371640255	1.0	1.1022070178955916	125650881.3125	8582147.3125	6278313.125	1415848.75	1221380.5	9934512.3125	1555277.1875	2022195.375	3058882.375	29018082.5	1929234.5	2920206.875	1150366.625	1670582.625	121520.625
Ae_longissima	Ae_tauschii	Ae_sharonensis	-184.64338304406553	1.0	0.47784486148424127	125650881.3125	6278313.125	8582147.3125	1415848.75	1221380.5	9934512.3125	3058882.375	2920206.875	1555277.1875	29018082.5	1150366.625	2022195.375	1929234.5	1670582.625	121520.625
Ae_sharonensis	Ae_longissima	Ae_tauschii	17.121873884561907	0.0	0.9217776128685488	125650881.3125	8582147.3125	9934512.3125	1555277.1875	2022195.375	6278313.125	1415848.75	1221380.5	3058882.375	29018082.5	1929234.5	2920206.875	1670582.625	1150366.625	121520.625
Ae_longissima	Ae_sharonensis	Ae_umbellulata	-25.780570596399922	1.0	1.1751451337507115	93730967.25	6911324.5	4873035.0625	1027742.5625	834404.125	7426200.625	1206610.625	1579398.25	2406734.9375	21455437.6875	1574748.375	2235950.625	882346.125	1267040.125	93456.125
Ae_longissima	Ae_umbellulata	Ae_sharonensis	-198.75661299559664	1.0	0.4653237747313052	93730967.25	4873035.0625	6911324.5	1027742.5625	834404.125	7426200.625	2406734.9375	2235950.625	1206610.625	21455437.6875	882346.125	1579398.25	1574748.375	1267040.125	93456.125
Ae_sharonensis	Ae_longissima	Ae_umbellulata	29.622939811566145	0.0	0.8851835131091452	93730967.25	6911324.5	7426200.625	1206610.625	1579398.25	4873035.0625	1027742.5625	834404.125	2406734.9375	21455437.6875	1574748.375	2235950.625	1267040.125	882346.125	93456.125
Ae_longissima	Ae_sharonensis	Ae_uniaristata	22.613257414792916	0.0	0.9317676469400977	125191439.75	9380893.25	6945026.3125	1494492.9375	1182846.0	11499340.6875	1314369.3125	1517373.25	3774102.25	28774330.5	2094644.25	4119349.25	1187558.375	1881530.875	135991.0
Ae_longissima	Ae_uniaristata	Ae_sharonensis	-286.18895599464867	1.0	0.5190030193535823	125191439.75	6945026.3125	9380893.25	1494492.9375	1182846.0	11499340.6875	3774102.25	4119349.25	1314369.3125	28774330.5	1187558.375	1517373.25	2094644.25	1881530.875	135991.0
